INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT
20309023	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20309024	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20309025	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20310113	-1	-1	-1	0	0	0	-1	0	0	2	0	-1
20310115	-1	-1	-1	0	0	0	-1	0	0	3	0	-1
20310117	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310118	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310119	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310120	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310121	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310122	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310123	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310124	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310125	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310126	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310127	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310128	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310129	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310130	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310131	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310132	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310133	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310134	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310135	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310136	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310137	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310138	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310139	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310140	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310141	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310142	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310143	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310144	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310145	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310146	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310147	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310148	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310149	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310150	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310151	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310152	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310153	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310154	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310155	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310156	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310157	-1	-1	-1	0	0	0	-1	0	0	4	0	-1
20310160	-1	-1	-1	0	0	0	-1	0	0	3	0	-1
20310166	-1	-1	-1	0	0	0	-1	0	0	2	0	-1
20310172	-1	-1	-1	0	0	0	-1	0	0	2	0	-1
20310192	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
20700008	24	-1	-1	0	1	1	-1	0	0	0	0	-1
20700009	24	-1	-1	0	1	1	-1	0	0	0	0	-1
20700011	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20700012	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800000	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800001	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800002	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800003	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800004	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800005	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800006	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800007	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800008	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800009	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800010	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800011	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800012	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800013	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800014	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800015	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800016	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800017	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20800022	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20900001	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20900002	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20900003	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20900004	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20900005	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20900006	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20900007	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
20900008	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001001	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001002	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001003	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001004	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001005	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001006	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001007	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001008	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001009	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001010	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001011	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001012	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001013	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001014	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001015	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001016	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001017	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001018	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001019	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001020	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001021	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001022	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001023	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001024	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001025	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001026	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001027	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001028	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001029	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30001030	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002001	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002002	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002003	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002004	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002005	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002006	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002007	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002008	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002009	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002010	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002011	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002012	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002013	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002014	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002015	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002016	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002017	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002018	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002019	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002020	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002021	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002022	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002023	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002024	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002025	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002026	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002027	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002028	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002029	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30002030	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003001	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003002	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003003	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003004	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003005	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003006	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003007	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003008	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003009	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003010	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003011	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003012	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003013	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003014	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003015	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003016	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003017	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003018	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003019	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003020	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003021	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003022	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003023	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003024	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003025	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003026	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003027	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003028	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003029	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003030	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003031	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003032	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003033	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003034	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003035	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003036	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003037	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003038	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003039	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003040	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003100	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30003101	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007010	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007011	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007012	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007013	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007014	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007015	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007016	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007017	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007018	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007019	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007020	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007021	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007022	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007023	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007024	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007025	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007026	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007027	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007028	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007029	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007030	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007031	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007032	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007033	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007034	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007035	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007036	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007037	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007038	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007039	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007040	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007041	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007042	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007043	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007044	-1	-1	-1	0	1	1	-1	0	0	0	1	-1
30007045	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007046	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30007047	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008031	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008045	168	-1	-1	0	1	0	-1	0	0	0	0	-1
30008052	168	-1	-1	0	1	0	-1	0	0	0	0	-1
30008059	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008060	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008061	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008062	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008063	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008064	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008065	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008066	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008069	-1	-1	-1	0	0	1	-1	0	0	2	0	-1
30008080	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008100	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008102	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008103	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30008115	-1	-1	-1	0	1	1	-1	0	0	0	1	-1
30008238	-1	-1	-1	0	1	1	-1	0	0	0	1	-1
30101023	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101024	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101031	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101032	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101033	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101034	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101035	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101036	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101037	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101038	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101039	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101040	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101041	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101042	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101043	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101044	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101045	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101046	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101047	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101048	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101049	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101050	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101115	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101116	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101117	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101118	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101119	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101120	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101121	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101122	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101123	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101124	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101125	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101126	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101127	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101128	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101129	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101130	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101131	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101132	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101133	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30101134	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103058	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103059	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103060	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103065	168	-1	-1	0	1	1	-1	0	0	0	0	-1
30103066	72	-1	-1	0	1	1	-1	0	0	0	0	-1
30103067	72	-1	-1	0	1	1	-1	0	0	0	0	-1
30103068	72	-1	-1	0	1	1	-1	0	0	0	0	-1
30103069	72	-1	-1	0	1	1	-1	0	0	0	0	-1
30103070	168	-1	-1	0	1	1	-1	0	0	0	0	-1
30103071	360	-1	-1	0	1	1	-1	0	0	0	0	-1
30103072	168	-1	-1	0	1	1	-1	0	0	0	0	-1
30103073	360	-1	-1	0	1	1	-1	0	0	0	0	-1
30103074	168	-1	-1	0	1	1	-1	0	0	0	0	-1
30103075	360	-1	-1	0	1	1	-1	0	0	0	0	-1
30103076	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30103077	72	-1	-1	0	1	1	-1	0	0	0	0	-1
30103078	72	-1	-1	0	1	1	-1	0	0	0	0	-1
30103079	168	-1	-1	0	1	1	-1	0	0	0	0	-1
30103080	8640	-1	-1	0	1	1	-1	0	0	0	0	-1
30103081	168	-1	-1	0	1	1	-1	0	0	0	0	-1
30103082	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30103083	168	-1	-1	0	1	1	-1	0	0	0	0	-1
30103084	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103085	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103087	672	-1	-1	0	1	1	-1	0	0	0	0	-1
30103088	672	-1	-1	0	1	1	-1	0	0	0	0	-1
30103089	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103090	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103091	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103092	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103093	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103094	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103095	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103096	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103097	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103098	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103099	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103100	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103101	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103102	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103103	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103104	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103105	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103106	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103107	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103108	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103109	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103110	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103111	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103113	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103114	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103115	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103116	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103118	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103119	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103120	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103121	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103122	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103123	-1	-1	-1	0	1	1	-1	0	0	0	1	-1
30103124	-1	-1	-1	0	1	1	-1	0	0	0	0	-1
30103125	24	-1	-1	0	1	1	-1	0	0	0	0	-1
30120001	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120002	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120003	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120004	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120005	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120006	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120007	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120008	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120009	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120010	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120011	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120012	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120013	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120014	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120015	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120016	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120017	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120018	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120019	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120020	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120021	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120022	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120023	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120024	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120025	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120026	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120027	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120028	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120029	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120030	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120031	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120032	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120033	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120034	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120035	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120036	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120037	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120038	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120039	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120040	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120041	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120042	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120043	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120044	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120045	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120046	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120047	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120048	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120049	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120050	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120051	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120052	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120053	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120054	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120055	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120056	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120066	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120067	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120068	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120069	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120070	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120071	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120072	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120073	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120074	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120075	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120076	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120077	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120082	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120083	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120084	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120085	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120086	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120087	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120088	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120089	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120113	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120114	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120115	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120116	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120117	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120118	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120119	720	-1	-1	0	1	1	-1	0	0	0	0	-1
30120120	720	-1	-1	0	1	1	-1	0	0	0	0	-1
