INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT
TransId	源场景名称	原场景ID	传送NPC名	INT	POSX	POSZ	INT	INT	INT	INT	TARSCENE	STRING	NeedLevel	TARPOSX	TARPOSZ
855	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100035	苗疆正东	10	99	149	
856	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100036	雁南正南	10	99	149	
857	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100037	雁北正西	10	99	149	
858	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100038	西湖正西	10	99	149	
859	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100039	龙泉正北	10	99	149	
860	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100040	苍山正西	10	99	149	
861	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100041	洱海正西	10	99	149	
862	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100042	草原正西	10	99	149	
863	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100043	辽西西北	10	99	149	
864	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100044	武夷正西	10	99	149	
865	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100045	梅岭西北	10	99	149	
866	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100046	石林正南	10	99	149	
867	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100047	玉溪西南	10	99	149	
868	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100048	长白山西北	10	99	149	
869	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100049	黄龙府西北	10	99	149	
870	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100050	南海正北	10	99	149	
871	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100051	琼州正西	10	99	149	
872	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100052	南诏西南	10	99	149	
873	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100053	苗疆正东	10	99	149	
874	不老长春谷遗址	1298	神秘女子	0	220	91	-1	-1	-1	-1	2	大理	10	138	161	
875	大理	2	苏星河	189	140	161	-1	-1	-1	-1	1298	不老长春谷遗址	30	207	105	
876	白溪湖	1292	青鸢	2	109	108	-1	-1	-1	-1	1295	长春谷·横崖	85	54	217	
877	西凉枫林	1294	青鸢	3	91	59	-1	-1	-1	-1	1295	长春谷·横崖	85	54	217	
878	蜀南竹海	1293	青鸢	1	78	108	-1	-1	-1	-1	1295	长春谷·横崖	85	54	217	
879	长春谷·横崖	1295	青鸢	31	50	222	-1	-1	-1	-1	1292	白溪湖	85	118	110	
880	长春谷·横崖	1295	青鸢	31	50	222	-1	-1	-1	-1	1294	西凉枫林	85	95	64	
881	长春谷·横崖	1295	青鸢	31	50	222	-1	-1	-1	-1	1293	蜀南竹海	85	84	111	
882	洛阳	0	韩世忠	283	199	197	-1	-1	-1	-1	1314	清湖蜃景	50	188	211	
883	洛阳	0	韩世忠	283	199	197	-1	-1	-1	-1	1315	密林蜃景	50	59	175	
884	洛阳	0	韩世忠	283	199	197	-1	-1	-1	-1	1316	熔岩蜃景	50	202	57	
885	苏州	1	车传平	222	206	209	998727	1001	-1	-1	1317	清湖蜃景	30	192	214	
886	清湖蜃景	1317	车传平	3	192	214	998728	1001	-1	-1	1	苏州	30	206	209	
887	翠云山	1319	陈公	3	138	98	-1	-1	-1	-1	0	洛阳	1	69	62	
888	水帘洞	1320	孙远	13	39	113	-1	-1	-1	-1	0	洛阳	1	69	62	
889	永宁城	1321	路尽同	7	109	200	-1	-1	-1	-1	0	洛阳	1	69	62	
890	翠云山	1319	陈公	3	138	98	-1	-1	-1	-1	1320	水帘洞	30	41	113	
891	翠云山	1319	陈公	3	138	98	-1	-1	-1	-1	1321	永宁城	30	109	198	
892	水帘洞	1320	孙远	13	39	113	-1	-1	-1	-1	1319	翠云山	30	136	98	
893	水帘洞	1320	孙远	13	39	113	-1	-1	-1	-1	1321	永宁城	30	109	198	
894	永宁城	1321	路尽同	7	109	200	-1	-1	-1	-1	1320	水帘洞	30	41	113	
895	永宁城	1321	路尽同	7	109	200	-1	-1	-1	-1	1319	翠云山	30	136	98	
896	洛阳	0	菩提老祖	345	69	62	-1	-1	-1	-1	1319	翠云山	30	136	98	
897	洛阳	0	菩提老祖	345	69	62	-1	-1	-1	-1	1320	水帘洞	30	41	113	
898	洛阳	0	菩提老祖	345	69	62	-1	-1	-1	-1	1321	永宁城	30	109	198	
