INT	INT	INT	INT	INT
nIndex	旧外观ID	幻化外观	金币	预留数据
27466	27466	-1	800000	0	
27469	27469	-1	800000	0	
27471	27471	25261	990000	0	
27472	27472	25261	990000	0	
27473	27473	25261	990000	0	
27474	27474	25261	990000	0	
27475	27475	25261	990000	0	
27476	27476	25261	990000	0	
27477	27477	25261	990000	0	
27479	27479	25261	990000	0	
27481	27481	25571	990000	0	
27482	27482	25571	990000	0	
27483	27483	25571	990000	0	
27484	27484	25571	990000	0	
27485	27485	25571	990000	0	
27486	27486	25571	990000	0	
27487	27487	25571	990000	0	
27488	27488	25571	990000	0	
27489	27489	25571	990000	0	
27491	27491	-1	100000	0	
27492	27492	-1	100000	0	
27499	27499	-1	100000	0	
27501	27501	-1	500000	0	
27502	27502	-1	500000	0	
27503	27503	-1	500000	0	
27509	27509	-1	500000	0	
27511	27511	-1	600000	0	
27512	27512	-1	600000	0	
27513	27513	-1	600000	0	
27514	27514	-1	600000	0	
27519	27519	-1	600000	0	
27521	27521	-1	700000	0	
27522	27522	-1	700000	0	
27523	27523	-1	700000	0	
27524	27524	-1	700000	0	
27525	27525	-1	700000	0	
27529	27529	-1	700000	0	
27531	27531	-1	800000	0	
27532	27532	-1	800000	0	
27533	27533	-1	800000	0	
27534	27534	-1	800000	0	
27535	27535	-1	800000	0	
27536	27536	-1	800000	0	
27539	27539	-1	800000	0	
27541	27541	31421	990000	0	
27542	27542	31421	990000	0	
27543	27543	31421	990000	0	
27544	27544	31421	990000	0	
27545	27545	31421	990000	0	
27546	27546	31421	990000	0	
27547	27547	31421	990000	0	
27549	27549	31421	990000	0	
27551	27551	31451	990000	0	
27552	27552	31451	990000	0	
27553	27553	31451	990000	0	
27554	27554	31451	990000	0	
27555	27555	31451	990000	0	
27556	27556	31451	990000	0	
27557	27557	31451	990000	0	
27558	27558	31451	990000	0	
27559	27559	31451	990000	0	
27561	27561	31451	990000	0	
27571	27571	-1	100000	0	
27572	27572	-1	100000	0	
27579	27579	-1	100000	0	
27581	27581	-1	500000	0	
27582	27582	-1	500000	0	
27583	27583	-1	500000	0	
27589	27589	-1	500000	0	
27591	27591	-1	600000	0	
27592	27592	-1	600000	0	
27593	27593	-1	600000	0	
27594	27594	-1	600000	0	
27599	27599	-1	600000	0	
27601	27601	-1	700000	0	
27602	27602	-1	700000	0	
27603	27603	-1	700000	0	
27604	27604	-1	700000	0	
27605	27605	-1	700000	0	
27609	27609	-1	700000	0	
27611	27611	-1	800000	0	
27612	27612	-1	800000	0	
27613	27613	-1	800000	0	
27614	27614	-1	800000	0	
27615	27615	-1	800000	0	
27616	27616	-1	800000	0	
27619	27619	-1	800000	0	
27621	27621	31411	990000	0	
27622	27622	31411	990000	0	
27623	27623	31411	990000	0	
27624	27624	31411	990000	0	
27625	27625	31411	990000	0	
27626	27626	31411	990000	0	
27627	27627	31411	990000	0	
27629	27629	31411	990000	0	
27631	27631	31441	990000	0	
27632	27632	31441	990000	0	
27633	27633	31441	990000	0	
27634	27634	31441	990000	0	
27635	27635	31441	990000	0	
27636	27636	31441	990000	0	
27637	27637	31441	990000	0	
27638	27638	31441	990000	0	
27639	27639	31441	990000	0	
27641	27641	-1	100000	0	
27642	27642	-1	100000	0	
27649	27649	-1	100000	0	
27651	27651	-1	500000	0	
27652	27652	-1	500000	0	
27653	27653	-1	500000	0	
27659	27659	-1	500000	0	
27661	27661	-1	600000	0	
27662	27662	-1	600000	0	
27663	27663	-1	600000	0	
27664	27664	-1	600000	0	
27669	27669	-1	600000	0	
27671	27671	-1	700000	0	
27672	27672	-1	700000	0	
27673	27673	-1	700000	0	
27674	27674	-1	700000	0	
27675	27675	-1	700000	0	
27679	27679	-1	700000	0	
27681	27681	-1	800000	0	
27682	27682	-1	800000	0	
27683	27683	-1	800000	0	
27684	27684	-1	800000	0	
27685	27685	-1	800000	0	
27686	27686	-1	800000	0	
27689	27689	-1	800000	0	
27691	27691	31421	990000	0	
27692	27692	31421	990000	0	
27693	27693	31421	990000	0	
27694	27694	31421	990000	0	
27695	27695	31421	990000	0	
27696	27696	31421	990000	0	
27697	27697	31421	990000	0	
27699	27699	31421	990000	0	
27701	27701	31451	990000	0	
27702	27702	31451	990000	0	
27703	27703	31451	990000	0	
27704	27704	31451	990000	0	
27705	27705	31451	990000	0	
27706	27706	31451	990000	0	
27707	27707	31451	990000	0	
27708	27708	31451	990000	0	
27709	27709	31451	990000	0	
27711	27711	31451	990000	0	
27721	27721	-1	700000	0	
27731	27731	-1	800000	0	
27741	27741	31421	990000	0	
27751	27751	-1	100000	0	
27752	27752	-1	100000	0	
27759	27759	-1	100000	0	
27761	27761	-1	500000	0	
27762	27762	-1	500000	0	
27763	27763	-1	500000	0	
27769	27769	-1	500000	0	
27771	27771	-1	600000	0	
27772	27772	-1	600000	0	
27773	27773	-1	600000	0	
27774	27774	-1	600000	0	
27779	27779	-1	600000	0	
27781	27781	-1	700000	0	
27782	27782	-1	700000	0	
27783	27783	-1	700000	0	
27784	27784	-1	700000	0	
27785	27785	-1	700000	0	
27789	27789	-1	700000	0	
27791	27791	-1	800000	0	
27792	27792	-1	800000	0	
27793	27793	-1	800000	0	
27794	27794	-1	800000	0	
27795	27795	-1	800000	0	
27796	27796	-1	800000	0	
27799	27799	-1	800000	0	
27801	27801	31421	990000	0	
27802	27802	31421	990000	0	
27803	27803	31421	990000	0	
27804	27804	31421	990000	0	
27805	27805	31421	990000	0	
27806	27806	31421	990000	0	
27807	27807	31421	990000	0	
27809	27809	31421	990000	0	
27811	27811	31451	990000	0	
27812	27812	31451	990000	0	
27813	27813	31451	990000	0	
27814	27814	31451	990000	0	
27815	27815	31451	990000	0	
27816	27816	31451	990000	0	
27817	27817	31451	990000	0	
27818	27818	31451	990000	0	
27819	27819	31451	990000	0	
27821	27821	-1	100000	0	
27822	27822	-1	100000	0	
27829	27829	-1	100000	0	
27831	27831	-1	500000	0	
27832	27832	-1	500000	0	
27833	27833	-1	500000	0	
27839	27839	-1	500000	0	
27841	27841	-1	600000	0	
27842	27842	-1	600000	0	
27843	27843	-1	600000	0	
27844	27844	-1	600000	0	
27849	27849	-1	600000	0	
27851	27851	-1	700000	0	
27852	27852	-1	700000	0	
27853	27853	-1	700000	0	
27854	27854	-1	700000	0	
27855	27855	-1	700000	0	
27859	27859	-1	700000	0	
27861	27861	-1	800000	0	
27862	27862	-1	800000	0	
27863	27863	-1	800000	0	
27864	27864	-1	800000	0	
27865	27865	-1	800000	0	
27866	27866	-1	800000	0	
27869	27869	-1	800000	0	
27871	27871	31421	990000	0	
27872	27872	31421	990000	0	
27873	27873	31421	990000	0	
27874	27874	31421	990000	0	
27875	27875	31421	990000	0	
27876	27876	31421	990000	0	
27877	27877	31421	990000	0	
27879	27879	31421	990000	0	
27881	27881	31451	990000	0	
27882	27882	31451	990000	0	
27883	27883	31451	990000	0	
27884	27884	31451	990000	0	
27885	27885	31451	990000	0	
27886	27886	31451	990000	0	
27887	27887	31451	990000	0	
27888	27888	31451	990000	0	
27889	27889	31451	990000	0	
27891	27891	31451	990000	0	
27901	27901	-1	700000	0	
27911	27911	-1	800000	0	
27921	27921	31421	990000	0	
29971	29971	-1	100000	0	
29972	29972	-1	100000	0	
29979	29979	-1	100000	0	
29981	29981	-1	500000	0	
29982	29982	-1	500000	0	
29983	29983	-1	500000	0	
29989	29989	-1	500000	0	
29991	29991	-1	600000	0	
29992	29992	-1	600000	0	
29993	29993	-1	600000	0	
29994	29994	-1	600000	0	
29999	29999	-1	600000	0	
30001	30001	-1	700000	0	
30002	30002	-1	700000	0	
30003	30003	-1	700000	0	
30004	30004	-1	700000	0	
30005	30005	-1	700000	0	
30009	30009	-1	700000	0	
30011	30011	-1	800000	0	
30012	30012	-1	800000	0	
30013	30013	-1	800000	0	
30014	30014	-1	800000	0	
30015	30015	-1	800000	0	
30016	30016	-1	800000	0	
30019	30019	-1	800000	0	
30021	30021	31421	990000	0	
30022	30022	31421	990000	0	
30023	30023	31421	990000	0	
30024	30024	31421	990000	0	
30025	30025	31421	990000	0	
30026	30026	31421	990000	0	
30027	30027	31421	990000	0	
30029	30029	31421	990000	0	
30031	30031	31451	990000	0	
30032	30032	31451	990000	0	
30033	30033	31451	990000	0	
30034	30034	31451	990000	0	
30035	30035	31451	990000	0	
30036	30036	31451	990000	0	
30037	30037	31451	990000	0	
30038	30038	31451	990000	0	
30039	30039	31451	990000	0	
30041	30041	-1	100000	0	
30042	30042	-1	100000	0	
30049	30049	-1	100000	0	
30051	30051	-1	500000	0	
30052	30052	-1	500000	0	
30053	30053	-1	500000	0	
30059	30059	-1	500000	0	
30061	30061	-1	600000	0	
30062	30062	-1	600000	0	
30063	30063	-1	600000	0	
30064	30064	-1	600000	0	
30069	30069	-1	600000	0	
30071	30071	-1	700000	0	
30072	30072	-1	700000	0	
30073	30073	-1	700000	0	
30074	30074	-1	700000	0	
30075	30075	-1	700000	0	
30079	30079	-1	700000	0	
30081	30081	-1	800000	0	
30082	30082	-1	800000	0	
30083	30083	-1	800000	0	
30084	30084	-1	800000	0	
30085	30085	-1	800000	0	
30086	30086	-1	800000	0	
30089	30089	-1	800000	0	
30091	30091	31421	990000	0	
30092	30092	31421	990000	0	
30093	30093	31421	990000	0	
30094	30094	31421	990000	0	
30095	30095	31421	990000	0	
30096	30096	31421	990000	0	
30097	30097	31421	990000	0	
30099	30099	31421	990000	0	
30101	30101	31451	990000	0	
30102	30102	31451	990000	0	
30103	30103	31451	990000	0	
30104	30104	31451	990000	0	
30105	30105	31451	990000	0	
30106	30106	31451	990000	0	
30107	30107	31451	990000	0	
30108	30108	31451	990000	0	
30109	30109	31451	990000	0	
30111	30111	-1	100000	0	
30112	30112	-1	100000	0	
30119	30119	-1	100000	0	
30121	30121	-1	500000	0	
30122	30122	-1	500000	0	
30123	30123	-1	500000	0	
30129	30129	-1	500000	0	
30131	30131	-1	600000	0	
30132	30132	-1	600000	0	
30133	30133	-1	600000	0	
30134	30134	-1	600000	0	
30139	30139	-1	600000	0	
30141	30141	-1	700000	0	
30142	30142	-1	700000	0	
30143	30143	-1	700000	0	
30144	30144	-1	700000	0	
30145	30145	-1	700000	0	
30149	30149	-1	700000	0	
30151	30151	-1	800000	0	
30152	30152	-1	800000	0	
30153	30153	-1	800000	0	
30154	30154	-1	800000	0	
30155	30155	-1	800000	0	
30156	30156	-1	800000	0	
30159	30159	-1	800000	0	
30161	30161	31411	990000	0	
30162	30162	31411	990000	0	
30163	30163	31411	990000	0	
30164	30164	31411	990000	0	
30165	30165	31411	990000	0	
30166	30166	31411	990000	0	
30167	30167	31411	990000	0	
30169	30169	31411	990000	0	
30171	30171	31441	990000	0	
30172	30172	31441	990000	0	
30173	30173	31441	990000	0	
30174	30174	31441	990000	0	
30175	30175	31441	990000	0	
30176	30176	31441	990000	0	
30177	30177	31441	990000	0	
30178	30178	31441	990000	0	
30179	30179	31441	990000	0	
30181	30181	-1	100000	0	
30182	30182	-1	100000	0	
30189	30189	-1	100000	0	
30191	30191	-1	500000	0	
30192	30192	-1	500000	0	
30193	30193	-1	500000	0	
30199	30199	-1	500000	0	
30201	30201	-1	600000	0	
30202	30202	-1	600000	0	
30203	30203	-1	600000	0	
30204	30204	-1	600000	0	
30209	30209	-1	600000	0	
30211	30211	-1	700000	0	
30212	30212	-1	700000	0	
30213	30213	-1	700000	0	
30214	30214	-1	700000	0	
30215	30215	-1	700000	0	
30219	30219	-1	700000	0	
30221	30221	-1	800000	0	
30222	30222	-1	800000	0	
30223	30223	-1	800000	0	
30224	30224	-1	800000	0	
30225	30225	-1	800000	0	
30226	30226	-1	800000	0	
30229	30229	-1	800000	0	
30231	30231	31421	990000	0	
30232	30232	31421	990000	0	
30233	30233	31421	990000	0	
30234	30234	31421	990000	0	
30235	30235	31421	990000	0	
30236	30236	31421	990000	0	
30237	30237	31421	990000	0	
30239	30239	31421	990000	0	
30241	30241	31451	990000	0	
30242	30242	31451	990000	0	
30243	30243	31451	990000	0	
30244	30244	31451	990000	0	
30245	30245	31451	990000	0	
30246	30246	31451	990000	0	
30247	30247	31451	990000	0	
30248	30248	31451	990000	0	
30249	30249	31451	990000	0	
30251	30251	31451	990000	0	
30261	30261	-1	700000	0	
30271	30271	-1	800000	0	
30281	30281	31421	990000	0	
30571	30571	-1	100000	0	
30572	30572	-1	100000	0	
30579	30579	-1	100000	0	
30581	30581	-1	500000	0	
30582	30582	-1	500000	0	
30583	30583	-1	500000	0	
30589	30589	-1	500000	0	
30591	30591	-1	600000	0	
30592	30592	-1	600000	0	
30593	30593	-1	600000	0	
30594	30594	-1	600000	0	
30599	30599	-1	600000	0	
30601	30601	-1	700000	0	
30602	30602	-1	700000	0	
30603	30603	-1	700000	0	
30604	30604	-1	700000	0	
30605	30605	-1	700000	0	
30609	30609	-1	700000	0	
30611	30611	-1	800000	0	
30612	30612	-1	800000	0	
30613	30613	-1	800000	0	
30614	30614	-1	800000	0	
30615	30615	-1	800000	0	
30616	30616	-1	800000	0	
30619	30619	-1	800000	0	
30621	30621	25261	990000	0	
30622	30622	25261	990000	0	
30623	30623	25261	990000	0	
30624	30624	25261	990000	0	
30625	30625	25261	990000	0	
30626	30626	25261	990000	0	
30627	30627	25261	990000	0	
30629	30629	25261	990000	0	
30631	30631	25571	990000	0	
30632	30632	25571	990000	0	
30633	30633	25571	990000	0	
30634	30634	25571	990000	0	
30635	30635	25571	990000	0	
30636	30636	25571	990000	0	
30637	30637	25571	990000	0	
30638	30638	25571	990000	0	
30639	30639	25571	990000	0	
30871	30871	-1	100000	0	
30872	30872	-1	100000	0	
30879	30879	-1	100000	0	
30881	30881	-1	500000	0	
30882	30882	-1	500000	0	
30883	30883	-1	500000	0	
30889	30889	-1	500000	0	
30891	30891	-1	600000	0	
30892	30892	-1	600000	0	
30893	30893	-1	600000	0	
30894	30894	-1	600000	0	
30899	30899	-1	600000	0	
30901	30901	-1	700000	0	
30902	30902	-1	700000	0	
30903	30903	-1	700000	0	
30904	30904	-1	700000	0	
30905	30905	-1	700000	0	
30909	30909	-1	700000	0	
30911	30911	-1	800000	0	
30912	30912	-1	800000	0	
30913	30913	-1	800000	0	
30914	30914	-1	800000	0	
30915	30915	-1	800000	0	
30916	30916	-1	800000	0	
30919	30919	-1	800000	0	
30921	30921	31411	990000	0	
30922	30922	31411	990000	0	
30923	30923	31411	990000	0	
30924	30924	31411	990000	0	
30925	30925	31411	990000	0	
30926	30926	31411	990000	0	
30927	30927	31411	990000	0	
30929	30929	31411	990000	0	
30931	30931	31441	990000	0	
30932	30932	31441	990000	0	
30933	30933	31441	990000	0	
30934	30934	31441	990000	0	
30935	30935	31441	990000	0	
30936	30936	31441	990000	0	
30937	30937	31441	990000	0	
30938	30938	31441	990000	0	
30939	30939	31441	990000	0	
30941	30941	-1	100000	0	
30942	30942	-1	100000	0	
30949	30949	-1	100000	0	
30951	30951	-1	500000	0	
30952	30952	-1	500000	0	
30953	30953	-1	500000	0	
30959	30959	-1	500000	0	
30961	30961	-1	600000	0	
30962	30962	-1	600000	0	
30963	30963	-1	600000	0	
30964	30964	-1	600000	0	
30969	30969	-1	600000	0	
30971	30971	-1	700000	0	
30972	30972	-1	700000	0	
30973	30973	-1	700000	0	
30974	30974	-1	700000	0	
30975	30975	-1	700000	0	
30979	30979	-1	700000	0	
30981	30981	-1	800000	0	
30982	30982	-1	800000	0	
30983	30983	-1	800000	0	
30984	30984	-1	800000	0	
30985	30985	-1	800000	0	
30986	30986	-1	800000	0	
30989	30989	-1	800000	0	
30991	30991	31421	990000	0	
30992	30992	31421	990000	0	
30993	30993	31421	990000	0	
30994	30994	31421	990000	0	
30995	30995	31421	990000	0	
30996	30996	31421	990000	0	
30997	30997	31421	990000	0	
30999	30999	31421	990000	0	
31001	31001	31451	990000	0	
31002	31002	31451	990000	0	
31003	31003	31451	990000	0	
31004	31004	31451	990000	0	
31005	31005	31451	990000	0	
31006	31006	31451	990000	0	
31007	31007	31451	990000	0	
31008	31008	31451	990000	0	
31009	31009	31451	990000	0	
31011	31011	-1	700000	0	
31021	31021	-1	800000	0	
31031	31031	31421	990000	0	
31041	31041	31451	990000	0	
31071	31071	-1	100000	0	
31072	31072	-1	100000	0	
31079	31079	-1	100000	0	
31081	31081	-1	500000	0	
31082	31082	-1	500000	0	
31083	31083	-1	500000	0	
31089	31089	-1	500000	0	
31091	31091	-1	600000	0	
31092	31092	-1	600000	0	
31093	31093	-1	600000	0	
31094	31094	-1	600000	0	
31099	31099	-1	600000	0	
31101	31101	-1	700000	0	
31102	31102	-1	700000	0	
31103	31103	-1	700000	0	
31104	31104	-1	700000	0	
31105	31105	-1	700000	0	
31109	31109	-1	700000	0	
31111	31111	-1	800000	0	
31112	31112	-1	800000	0	
31113	31113	-1	800000	0	
31114	31114	-1	800000	0	
31115	31115	-1	800000	0	
31116	31116	-1	800000	0	
31119	31119	-1	800000	0	
31121	31121	31411	990000	0	
31122	31122	31411	990000	0	
31123	31123	31411	990000	0	
31124	31124	31411	990000	0	
31125	31125	31411	990000	0	
31126	31126	31411	990000	0	
31127	31127	31411	990000	0	
31129	31129	31411	990000	0	
31131	31131	31441	990000	0	
31132	31132	31441	990000	0	
31133	31133	31441	990000	0	
31134	31134	31441	990000	0	
31135	31135	31441	990000	0	
31136	31136	31441	990000	0	
31137	31137	31441	990000	0	
31138	31138	31441	990000	0	
31139	31139	31441	990000	0	
31141	31141	-1	100000	0	
31142	31142	-1	100000	0	
31149	31149	-1	100000	0	
31151	31151	-1	500000	0	
31152	31152	-1	500000	0	
31153	31153	-1	500000	0	
31159	31159	-1	500000	0	
31161	31161	-1	600000	0	
31162	31162	-1	600000	0	
31163	31163	-1	600000	0	
31164	31164	-1	600000	0	
31169	31169	-1	600000	0	
31171	31171	-1	700000	0	
31172	31172	-1	700000	0	
31173	31173	-1	700000	0	
31174	31174	-1	700000	0	
31175	31175	-1	700000	0	
31179	31179	-1	700000	0	
31181	31181	-1	800000	0	
31182	31182	-1	800000	0	
31183	31183	-1	800000	0	
31184	31184	-1	800000	0	
31185	31185	-1	800000	0	
31186	31186	-1	800000	0	
31189	31189	-1	800000	0	
31191	31191	31421	990000	0	
31192	31192	31421	990000	0	
31193	31193	31421	990000	0	
31194	31194	31421	990000	0	
31195	31195	31421	990000	0	
31196	31196	31421	990000	0	
31197	31197	31421	990000	0	
31199	31199	31421	990000	0	
31201	31201	31451	990000	0	
31202	31202	31451	990000	0	
31203	31203	31451	990000	0	
31204	31204	31451	990000	0	
31205	31205	31451	990000	0	
31206	31206	31451	990000	0	
31207	31207	31451	990000	0	
31208	31208	31451	990000	0	
31209	31209	31451	990000	0	
31211	31211	-1	100000	0	
31212	31212	-1	100000	0	
31219	31219	-1	100000	0	
31221	31221	-1	500000	0	
31222	31222	-1	500000	0	
31223	31223	-1	500000	0	
31229	31229	-1	500000	0	
31231	31231	-1	600000	0	
31232	31232	-1	600000	0	
31233	31233	-1	600000	0	
31234	31234	-1	600000	0	
31239	31239	-1	600000	0	
31241	31241	-1	700000	0	
31242	31242	-1	700000	0	
31243	31243	-1	700000	0	
31244	31244	-1	700000	0	
31245	31245	-1	700000	0	
31249	31249	-1	700000	0	
31251	31251	-1	800000	0	
31252	31252	-1	800000	0	
31253	31253	-1	800000	0	
31254	31254	-1	800000	0	
31255	31255	-1	800000	0	
31256	31256	-1	800000	0	
31259	31259	-1	800000	0	
31261	31261	31411	990000	0	
31262	31262	31411	990000	0	
31263	31263	31411	990000	0	
31264	31264	31411	990000	0	
31265	31265	31411	990000	0	
31266	31266	31411	990000	0	
31267	31267	31411	990000	0	
31269	31269	31411	990000	0	
31271	31271	31441	990000	0	
31272	31272	31441	990000	0	
31273	31273	31441	990000	0	
31274	31274	31441	990000	0	
31275	31275	31441	990000	0	
31276	31276	31441	990000	0	
31277	31277	31441	990000	0	
31278	31278	31441	990000	0	
31279	31279	31441	990000	0	
31281	31281	-1	100000	0	
31282	31282	-1	100000	0	
31289	31289	-1	100000	0	
31291	31291	-1	500000	0	
31292	31292	-1	500000	0	
31293	31293	-1	500000	0	
31299	31299	-1	500000	0	
31301	31301	-1	600000	0	
31302	31302	-1	600000	0	
31303	31303	-1	600000	0	
31304	31304	-1	600000	0	
31309	31309	-1	600000	0	
31311	31311	-1	700000	0	
31312	31312	-1	700000	0	
31313	31313	-1	700000	0	
31314	31314	-1	700000	0	
31315	31315	-1	700000	0	
31319	31319	-1	700000	0	
31321	31321	-1	800000	0	
31322	31322	-1	800000	0	
31323	31323	-1	800000	0	
31324	31324	-1	800000	0	
31325	31325	-1	800000	0	
31326	31326	-1	800000	0	
31329	31329	-1	800000	0	
31331	31331	25261	990000	0	
31332	31332	25261	990000	0	
31333	31333	25261	990000	0	
31334	31334	25261	990000	0	
31335	31335	25261	990000	0	
31336	31336	25261	990000	0	
31337	31337	25261	990000	0	
31339	31339	25261	990000	0	
31341	31341	25571	990000	0	
31342	31342	25571	990000	0	
31343	31343	25571	990000	0	
31344	31344	25571	990000	0	
31345	31345	25571	990000	0	
31346	31346	25571	990000	0	
31347	31347	25571	990000	0	
31348	31348	25571	990000	0	
31349	31349	25571	990000	0	
